32,2.54e-08,0.000106104,,
64,2.44e-08,0.000126641,,
128,2.9e-08,0.000178539,,
256,3.56e-08,0.00018995,,
512,4.7e-08,0.000193285,,
1024,6.66e-08,0.000290241,,
2048,8.48e-08,0.000255813,,
4096,1.738e-07,0.000273427,,
8192,1.704e-06,0.000300615,,
16384,3.161e-06,0.00027257,,
32768,6.5862e-06,0.000269513,,
65536,1.31304e-05,0.000277963,,
131072,2.07276e-05,0.00029597,,
262144,5.39676e-05,0.000257827,,
524288,0.00029698,0.000283843,,
1.04858e+06,0.000717466,0.000275413,,
2.09715e+06,0.00130377,0.000333436,,
4.1943e+06,0.00291691,0.0005055,,
8.38861e+06,0.00625261,0.000650666,,
1.67772e+07,0.0129682,0.00229259,,
3.35544e+07,0.0295932,0.00548783,,
6.71089e+07,0.0495736,0.0150383,,
1.34218e+08,0.0967579,0.0305957,,
2.68435e+08,0.190048,0.0615541,,
5.36871e+08,0.422281,0.0843222,,
1.07374e+09,0.826692,0.162773,,
