32,7.08e-08,0.000385815,,
64,1.296e-07,0.000664415,,
128,2.394e-07,0.00118565,,
256,4.294e-07,0.000442763,,
512,8.91e-07,0.000331405,,
1024,1.7624e-06,0.00028692,,
2048,3.1894e-06,0.000239961,,
4096,6.371e-06,0.000261313,,
8192,1.27208e-05,0.000286952,,
16384,2.78642e-05,0.000293363,,
32768,5.5673e-05,0.000272747,,
65536,0.00010149,0.000238336,,
131072,0.000209519,0.000278936,,
262144,0.000448448,0.000250809,,
524288,0.000814864,0.000237423,,
1.04858e+06,0.0018107,0.00026393,,
2.09715e+06,0.00357962,0.000251287,,
4.1943e+06,0.00657907,0.000359677,,
8.38861e+06,0.0146918,0.000583492,,
1.67772e+07,0.0270578,0.00188179,,
3.35544e+07,0.0595454,0.00689769,,
6.71089e+07,0.119232,0.0186263,,
1.34218e+08,0.232192,0.0275517,,
2.68435e+08,0.48012,0.0705594,,
5.36871e+08,0.883827,0.160662,,
1.07374e+09,1.69912,0.288313,,
