32,6.48e-08,0.000154585,,
64,1.164e-07,6.9004e-05,,
128,4.786e-07,3.97724e-05,,
256,4.166e-07,3.10156e-05,,
512,8.126e-07,3.10554e-05,,
1024,1.6052e-06,3.277e-05,,
2048,3.19e-06,3.14808e-05,,
4096,6.372e-06,3.28782e-05,,
8192,1.27286e-05,3.62906e-05,,
16384,2.54048e-05,3.09034e-05,,
32768,5.07656e-05,3.2932e-05,,
65536,0.000102166,3.88664e-05,,
131072,0.000203433,5.0472e-05,,
262144,0.000395268,7.40508e-05,,
524288,0.000816642,0.000116202,,
1.04858e+06,0.00158094,0.000183489,,
2.09715e+06,0.0031617,0.000238256,,
4.1943e+06,0.00633891,0.000438857,,
8.38861e+06,0.0128585,0.00155794,,
1.67772e+07,0.0259949,0.00472718,,
3.35544e+07,0.0508755,0.00945763,,
6.71089e+07,0.101004,0.0185945,,
1.34218e+08,0.201147,0.0364557,,
2.68435e+08,0.401231,0.0717335,,
5.36871e+08,0.804169,0.142519,,
1.07374e+09,1.60658,0.285232,,
