32,2.6e-08,9.65702e-05,,
64,2.88e-08,0.000126888,,
128,2.96e-08,0.000125871,,
256,3.06e-08,0.000133389,,
512,4.42e-08,0.00016771,,
1024,6.58e-08,0.000137566,,
2048,8.2e-08,0.000179205,,
4096,1.786e-07,0.000143746,,
8192,1.848e-06,0.000145135,,
16384,3.0536e-06,0.000144323,,
32768,5.7534e-06,0.000147668,,
65536,1.24196e-05,0.000187723,,
131072,2.10226e-05,0.000143793,,
262144,5.8778e-05,0.000149122,,
524288,0.000311099,0.000171295,,
1.04858e+06,0.000591757,0.000197579,,
2.09715e+06,0.0012634,0.00027647,,
4.1943e+06,0.00276081,0.000460757,,
8.38861e+06,0.00595182,0.00110871,,
1.67772e+07,0.012543,0.00317567,,
3.35544e+07,0.0253273,0.00830113,,
6.71089e+07,0.0581103,0.00916698,,
1.34218e+08,0.114926,0.022852,,
2.68435e+08,0.215774,0.0455564,,
5.36871e+08,0.420811,0.093213,,
1.07374e+09,0.870785,0.204102,,
