32,2.62e-08,4.34156e-05,,
64,1.862e-07,4.50704e-05,,
128,3.2e-08,4.11832e-05,,
256,3.42e-08,4.08586e-05,,
512,4e-08,5.89068e-05,,
1024,6.22e-08,3.86508e-05,,
2048,1.06e-07,3.618e-05,,
4096,1.942e-07,3.93542e-05,,
8192,6.516e-07,5.24464e-05,,
16384,1.2482e-06,4.27102e-05,,
32768,3.4866e-06,5.01602e-05,,
65536,5.5684e-06,6.06798e-05,,
131072,1.43388e-05,5.15046e-05,,
262144,3.08158e-05,6.7733e-05,,
524288,5.37526e-05,7.66958e-05,,
1.04858e+06,0.000115262,0.000107243,,
2.09715e+06,0.000420232,0.000298026,,
4.1943e+06,0.0011299,0.000939225,,
8.38861e+06,0.00263309,0.00217108,,
1.67772e+07,0.00511542,0.0046915,,
3.35544e+07,0.00964654,0.00934153,,
6.71089e+07,0.0187744,0.0147409,,
1.34218e+08,0.0361344,0.0288091,,
2.68435e+08,0.0715312,0.0571659,,
5.36871e+08,0.13739,0.108515,,
1.07374e+09,0.273672,0.216875,,
