32,4.82e-08,0.000384077,,
64,7.02e-08,0.000795641,,
128,1.124e-07,0.000373908,,
256,2.002e-07,0.000229148,,
512,3.686e-07,0.00016714,,
1024,1.004e-06,0.000158614,,
2048,1.3768e-06,0.000156886,,
4096,2.7492e-06,0.000162375,,
8192,5.5264e-06,0.000172187,,
16384,1.1013e-05,0.000157219,,
32768,2.1823e-05,0.000157069,,
65536,4.45096e-05,0.000176726,,
131072,8.76706e-05,0.000201167,,
262144,0.000178004,0.000172267,,
524288,0.000352937,0.00018423,,
1.04858e+06,0.000705815,0.000255642,,
2.09715e+06,0.00143561,0.000379691,,
4.1943e+06,0.00289722,0.00070004,,
8.38861e+06,0.00584038,0.00115049,,
1.67772e+07,0.0118122,0.00307964,,
3.35544e+07,0.0237935,0.0065989,,
6.71089e+07,0.0472843,0.0102901,,
1.34218e+08,0.0953989,0.0207113,,
2.68435e+08,0.188023,0.0409698,,
5.36871e+08,0.554686,0.0831287,,
1.07374e+09,1.11099,0.164272,,
