32,2.56e-08,0.000132941,,
64,2.76e-08,0.000143858,,
128,2.98e-08,0.000215198,,
256,3.54e-08,0.000243824,,
512,4.3e-08,0.000205062,,
1024,6.56e-08,0.000315209,,
2048,9e-08,0.000273153,,
4096,1.866e-07,0.000287465,,
8192,1.8244e-06,0.00023164,,
16384,3.687e-06,0.000283747,,
32768,5.617e-06,0.000271853,,
65536,1.18308e-05,0.000262798,,
131072,2.58904e-05,0.000297925,,
262144,5.61978e-05,0.000267978,,
524288,0.00034467,0.000282525,,
1.04858e+06,0.000642183,0.000266709,,
2.09715e+06,0.00136507,0.000339077,,
4.1943e+06,0.00416022,0.000486456,,
8.38861e+06,0.00627562,0.000748445,,
1.67772e+07,0.0161825,0.00267719,,
3.35544e+07,0.0317598,0.00508174,,
6.71089e+07,0.0515969,0.00922364,,
1.34218e+08,0.111577,0.0247231,,
2.68435e+08,0.213893,0.0523983,,
5.36871e+08,0.488803,0.0988497,,
1.07374e+09,0.858396,0.188162,,
