32,2.34e-08,4.36674e-05,,
64,2.42e-08,5.21514e-05,,
128,2.88e-08,4.3129e-05,,
256,3.12e-08,4.08722e-05,,
512,4.02e-08,5.8078e-05,,
1024,6.02e-08,4.94306e-05,,
2048,8.16e-08,4.491e-05,,
4096,1.52e-07,4.12692e-05,,
8192,1.7252e-06,4.39212e-05,,
16384,2.663e-06,4.29966e-05,,
32768,5.2706e-06,4.25852e-05,,
65536,1.15366e-05,4.70218e-05,,
131072,2.26926e-05,5.5227e-05,,
262144,4.7338e-05,6.45908e-05,,
524288,0.000294074,8.16878e-05,,
1.04858e+06,0.000581078,0.000126092,,
2.09715e+06,0.00123135,0.000258672,,
4.1943e+06,0.00260046,0.000766572,,
8.38861e+06,0.00583161,0.00179605,,
1.67772e+07,0.0124011,0.00370543,,
3.35544e+07,0.0253209,0.0075784,,
6.71089e+07,0.049953,0.015093,,
1.34218e+08,0.100058,0.029854,,
2.68435e+08,0.200411,0.0597615,,
5.36871e+08,0.406957,0.119049,,
1.07374e+09,0.82173,0.237944,,
